x1	w1	x2	w2	x3	w3	x4	w4	x5	w5	x6	w6
97.72043174	1.998805749	96.76650332	2.10182347	95.81227321	2.201337197	94.85775309	2.297370504	93.9029535	2.389946914	92.94788421	2.479090115
98.24918735	2.017817705	97.29042401	2.122792987	96.33135163	2.224203197	95.37198235	2.322072365	94.41232716	2.416424465	93.45239623	2.507283631
98.7781438	2.036858388	97.81454642	2.143816146	96.85063247	2.247147042	95.88641459	2.346875568	94.92190419	2.443026151	93.95711187	2.535623381
99.30730106	2.055926503	98.33887051	2.164891818	97.3701157	2.270167762	96.40104973	2.371779297	95.4316845	2.469751311	94.46203105	2.564108851
99.8366591	2.075020747	98.86339625	2.186018864	97.88980125	2.29326438	96.91588773	2.396782731	95.94166804	2.496599274	94.96715367	2.592739518
100.3662179	2.094139812	99.38812358	2.20719614	98.40968909	2.316435912	97.43092851	2.421885044	96.45185472	2.523569366	95.47247963	2.621514857
100.8959774	2.113282382	99.91305248	2.228422495	98.92977915	2.339681366	97.94617203	2.4470854	96.96224446	2.550660903	95.97800885	2.650434332
101.4259375	2.132447133	100.4381829	2.24969677	99.4500714	2.362999747	98.46161821	2.472382959	97.4728372	2.577873198	96.48374125	2.679497402
101.9560983	2.151632735	100.9635148	2.271017801	99.97056579	2.386390048	98.97726701	2.497776872	97.98363286	2.605205555	96.98967672	2.708703522
102.4864597	2.170837849	101.4890481	2.292384414	100.4912623	2.409851259	99.49311837	2.523266285	98.49463138	2.632657272	97.49581519	2.738052137
103.0170216	2.190061132	102.0147829	2.31379543	101.0121608	2.433382361	100.0091722	2.548850336	99.00583268	2.660227639	98.00215656	2.767542687
103.5477841	2.209301232	102.540719	2.335249662	101.5332613	2.456982328	100.5254285	2.574528158	99.51723669	2.687915943	98.50870075	2.797174605
104.0787471	2.228556788	103.0668564	2.356745918	102.0545638	2.48065013	101.0418872	2.600298875	100.0288434	2.71572146	99.01544768	2.826947318
104.6099105	2.247826437	103.5931951	2.378282997	102.5760682	2.504384726	101.5585482	2.626161605	100.5406526	2.743643462	99.52239725	2.856860247
105.1412744	2.267108803	104.1197351	2.399859691	103.0977744	2.528185072	102.0754116	2.652115461	101.0526643	2.771681214	100.0295494	2.886912805
105.6728386	2.286402506	104.6464763	2.421474786	103.6196825	2.552050113	102.5924771	2.678159546	101.5648785	2.799833974	100.536904	2.9171044
106.2046032	2.305706159	105.1734187	2.44312706	104.1417924	2.575978791	103.1097448	2.704292959	102.0772951	2.828100993	101.0444611	2.947434432
106.7365682	2.325018367	105.7005623	2.464815285	104.664104	2.599970039	103.6272147	2.730514791	102.589914	2.856481516	101.5522204	2.977902295
107.2687334	2.344337728	106.2279069	2.486538224	105.1866173	2.624022783	104.1448866	2.756824126	103.1027352	2.884974781	102.060182	3.008507377
107.8010989	2.363662832	106.7554527	2.508294636	105.7093323	2.648135943	104.6627606	2.783220041	103.6157585	2.913580019	102.5683458	3.039249059
108.3336647	2.382992264	107.2831994	2.53008327	106.232249	2.67230843	105.1808365	2.809701608	104.128984	2.942296455	103.0767116	3.070126715
108.8664306	2.4023246	107.8111473	2.551902869	106.7553672	2.696539152	105.6991144	2.83626789	104.6424115	2.971123307	103.5852795	3.101139713
109.3993967	2.421658408	108.3392961	2.57375217	107.2786869	2.720827006	106.2175942	2.862917945	105.1560411	3.000059786	104.0940493	3.132287415
109.932563	2.440992251	108.8676458	2.595629901	107.8022082	2.745170885	106.7362758	2.889650822	105.6698726	3.029105097	104.6030209	3.163569174
110.4659294	2.460324684	109.3961965	2.617534785	108.325931	2.769569673	107.2551592	2.916465565	106.183906	3.058258438	105.1121943	3.194984341
110.9994958	2.479654253	109.924948	2.639465536	108.8498552	2.794022247	107.7742444	2.943361211	106.6981412	3.087518999	105.6215695	3.226532255
111.5332624	2.498979501	110.4539005	2.661420861	109.3739808	2.818527479	108.2935313	2.970336789	107.2125782	3.116885966	106.1311463	3.258212252
112.0672289	2.518298959	110.9830537	2.683399463	109.8983078	2.843084233	108.8130199	2.997391322	107.727217	3.146358515	106.6409246	3.29002366
112.6013954	2.537611153	111.5124078	2.705400033	110.4228361	2.867691365	109.33271	3.024523826	108.2420574	3.175935819	107.1509045	3.321965801
113.1357619	2.556914603	112.0419626	2.727421258	110.9475658	2.892347725	109.8526018	3.051733311	108.7570994	3.205617041	107.6610857	3.35403799
113.6703283	2.576207819	112.5717182	2.749461818	111.4724967	2.917052157	110.3726951	3.079018779	109.272343	3.235401338	108.1714683	3.386239536
114.2050947	2.595489305	113.1016745	2.771520385	111.9976289	2.941803496	110.8929899	3.106379225	109.7877881	3.265287862	108.6820523	3.41856974
114.7400609	2.614757559	113.6318315	2.793595624	112.5229623	2.96660057	111.4134862	3.133813638	110.3034347	3.295275757	109.1928374	3.451027898
115.2752269	2.634011069	114.1621892	2.815686193	113.0484968	2.991442203	111.9341839	3.161320999	110.8192827	3.325364159	109.7038237	3.483613298
115.8105928	2.653248319	114.6927475	2.837790742	113.5742325	3.016327209	112.455083	3.188900284	111.335332	3.3555522	110.2150111	3.516325223
116.3461584	2.672467783	115.2235064	2.859907915	114.1001694	3.041254395	112.9761834	3.21655046	111.8515827	3.385839003	110.7263995	3.549162948
116.8819238	2.691667928	115.7544659	2.882036349	114.6263073	3.066222564	113.4974852	3.244270488	112.3680346	3.416223685	111.2379889	3.582125742
117.417889	2.710847216	116.2856259	2.904174672	115.1526463	3.091230507	114.0189883	3.272059323	112.8846878	3.446705357	111.7497792	3.615212866
117.9540538	2.730004099	116.8169865	2.926321508	115.6791864	3.116277013	114.5406926	3.299915911	113.4015421	3.477283121	112.2617703	3.648423576
118.4904183	2.749137024	117.3485476	2.94847547	116.2059275	3.141360861	115.0625981	3.327839194	113.9185976	3.507956075	112.7739622	3.681757121
119.0269825	2.768244428	117.8803092	2.970635167	116.7328695	3.166480824	115.5847048	3.355828104	114.4358541	3.538723308	113.2863549	3.715212743
119.5637463	2.787324742	118.4122712	2.9927992	117.2600125	3.191635667	116.1070126	3.383881568	114.9533117	3.569583903	113.7989482	3.748789678
120.1007097	2.806376392	118.9444337	3.014966161	117.7873565	3.216824149	116.6295216	3.411998506	115.4709703	3.600536938	114.3117421	3.782487154
120.6378726	2.825397792	119.4767965	3.037134638	118.3149013	3.242045022	117.1522317	3.440177829	115.9888299	3.63158148	114.8247365	3.816304393
121.1752351	2.844387353	120.0093598	3.059303209	118.8426471	3.267297031	117.6751428	3.468418445	116.5068904	3.662716593	115.3379315	3.850240612
121.712797	2.863343475	120.5421234	3.081470446	119.3705937	3.292578911	118.1982549	3.496719251	117.0251518	3.693941334	115.8513269	3.884295017
122.2505585	2.882264554	121.0750873	3.103634914	119.8987411	3.317889395	118.7215681	3.52507914	117.543614	3.72525475	116.3649227	3.918466812
122.7885194	2.901148977	121.6082516	3.12579517	120.4270894	3.343227205	119.2450822	3.553496996	118.062277	3.756655883	116.8787188	3.952755192
123.3266797	2.919995122	122.1416162	3.147949764	120.9556385	3.368591058	119.7687972	3.581971698	118.5811408	3.788143771	117.3927152	3.987159346
123.8650394	2.938801364	122.675181	3.17009724	121.4843883	3.393979662	120.2927132	3.610502116	119.1002053	3.81971744	117.9069119	4.021678454
124.4035984	2.957566066	123.2089461	3.192236133	122.0133389	3.419391719	120.8168301	3.639087114	119.6194705	3.851375913	118.4213087	4.056311694
124.9423568	2.976287586	123.7429114	3.214364971	122.5424902	3.444825925	121.3411479	3.667725549	120.1389364	3.883118205	118.9359057	4.091058232
125.4813144	2.994964274	124.2770769	3.236482277	123.0718423	3.470280968	121.8656664	3.696416271	120.6586029	3.914943323	119.4507028	4.125917232
126.0204714	3.013594473	124.8114426	3.258586563	123.601395	3.495755527	122.3903859	3.725158124	121.17847	3.946850269	119.9656999	4.160887847
126.5598276	3.032176519	125.3460084	3.280676337	124.1311484	3.521248277	122.9153061	3.753949943	121.6985377	3.978838037	120.480897	4.195969227
127.099383	3.050708739	125.8807744	3.302750098	124.6611024	3.546757884	123.4404271	3.782790557	122.2188059	4.010905614	120.9962941	4.231160512
127.6391375	3.069189454	126.4157405	3.324806339	125.1912571	3.572283007	123.9657488	3.811678789	122.7392746	4.043051982	121.5118911	4.266460838
128.1790912	3.087616978	126.9509067	3.346843544	125.7216124	3.597822299	124.4912713	3.840613453	123.2599438	4.075276113	122.0276879	4.301869333
128.7192441	3.105989615	127.486273	3.368860192	126.2521683	3.623374404	125.0169945	3.869593358	123.7808135	4.107576975	122.5436846	4.337385117
129.259596	3.124305664	128.0218393	3.390854751	126.7829247	3.648937961	125.5429184	3.898617305	124.3018835	4.139953527	123.0598811	4.373007306
129.800147	3.142563415	128.5576057	3.412825687	127.3138818	3.674511599	126.0690429	3.927684087	124.823154	4.172404723	123.5762773	4.408735008
130.340897	3.160761153	129.093572	3.434771453	127.8450394	3.700093944	126.5953681	3.956792492	125.3446248	4.204929508	124.0928732	4.444567322
130.881846	3.178897153	129.6297384	3.456690499	128.3763975	3.725683611	127.121894	3.9859413	125.866296	4.237526822	124.6096688	4.480503345
131.4229939	3.196969684	130.1661047	3.478581266	128.9079561	3.751279209	127.6486205	4.015129283	126.3881675	4.270195598	125.126664	4.516542162
131.9643408	3.214977006	130.702671	3.500442188	129.4397152	3.776879341	128.1755475	4.044355207	126.9102393	4.30293476	125.6438589	4.552682855
132.5058865	3.232917373	131.2394372	3.522271691	129.9716748	3.802482601	128.7026752	4.073617831	127.4325113	4.335743227	126.1612532	4.588924498
133.0476311	3.250789031	131.7764033	3.544068194	130.5038349	3.828087578	129.2300035	4.102915908	127.9549836	4.368619911	126.6788472	4.625266157
133.5895746	3.268590218	132.3135693	3.56583011	131.0361954	3.853692851	129.7575323	4.132248181	128.4776562	4.401563717	127.1966406	4.661706894
134.1317168	3.286319166	132.8509352	3.587555842	131.5687564	3.879296994	130.2852616	4.161613389	129.0005289	4.434573541	127.7146335	4.698245761
134.6740578	3.303974098	133.3885009	3.609243788	132.1015178	3.904898573	130.8131915	4.191010261	129.5236019	4.467648275	128.2328258	4.734881805
135.2165975	3.32155323	133.9262664	3.630892337	132.6344796	3.930496148	131.3413219	4.220437522	130.046875	4.500786803	128.7512175	4.771614067
135.7593358	3.33905477	134.4642317	3.652499872	133.1676417	3.956088269	131.8696528	4.249893887	130.5703483	4.533988002	129.2698086	4.808441578
136.3022729	3.35647692	135.0023968	3.674064768	133.7010043	3.981673481	132.3981842	4.279378067	131.0940217	4.56725074	129.7885991	4.845363366
136.8454085	3.373817873	135.5407616	3.695585392	134.2345673	4.007250322	132.926916	4.308888763	131.6178952	4.600573883	130.3075889	4.88237845
137.3887427	3.391075814	136.0793262	3.717060105	134.7683306	4.032817321	133.4558484	4.338424671	132.1419689	4.633956284	130.826778	4.919485842
137.9322754	3.408248923	136.6180905	3.73848726	135.3022942	4.058373002	133.9849812	4.367984479	132.6662426	4.667396794	131.3461663	4.956684548
138.4760066	3.42533537	137.1570545	3.759865202	135.8364582	4.083915879	134.5143145	4.397566866	133.1907164	4.700894254	131.8657539	4.993973567
139.0199363	3.442333318	137.6962182	3.781192268	136.3708225	4.109444461	135.0438482	4.427170509	133.7153903	4.7344475	132.3855408	5.031351891
139.5640644	3.459240924	138.2355815	3.802466791	136.9053871	4.134957248	135.5735823	4.456794072	134.2402642	4.76805536	132.9055268	5.068818504
140.1083908	3.476056334	138.7751444	3.823687092	137.440152	4.160452736	136.1035169	4.486436216	134.7653382	4.801716654	133.425712	5.106372387
140.6529156	3.49277769	139.3149069	3.844851488	137.9751172	4.185929409	136.6336518	4.516095593	135.2906122	4.835430197	133.9460964	5.144012509
141.1976386	3.509403125	139.854869	3.865958286	138.5102827	4.211385748	137.1639872	4.545770848	135.8160862	4.869194796	134.4666799	5.181737835
141.7425599	3.525930765	140.3950307	3.887005789	139.0456484	4.236820224	137.694523	4.57546062	136.3417603	4.90300925	134.9874626	5.219547323
142.2876794	3.542358726	140.9353918	3.907992289	139.5812144	4.262231301	138.2252592	4.60516354	136.8676343	4.936872354	135.5084443	5.257439924
142.8329971	3.558685119	141.4759525	3.928916072	140.1169806	4.287617437	138.7561958	4.634878231	137.3937084	4.970782892	136.0296252	5.295414582
143.3785128	3.574908048	142.0167127	3.949775417	140.6529471	4.312977082	139.2873327	4.66460331	137.9199824	5.004739644	136.5510051	5.333470233
143.9242266	3.591025606	142.5576723	3.970568595	141.1891137	4.338308678	139.8186701	4.694337387	138.4464564	5.038741383	137.0725841	5.371605809
144.4701384	3.607035881	143.0988314	3.99129387	141.7254806	4.363610661	140.3502078	4.724079064	138.9731304	5.072786872	137.5943621	5.409820231
145.0162482	3.622936954	143.6401898	4.011949497	142.2620477	4.388881459	140.8819459	4.753826936	139.5000044	5.10687487	138.1163392	5.448112417
145.5625559	3.638726895	144.1817476	4.032533726	142.7988149	4.414119492	141.4138843	4.783579592	140.0270784	5.141004128	138.6385153	5.486481275
146.1090614	3.654403771	144.7235048	4.053044796	143.3357823	4.439323174	141.9460232	4.813335612	140.5543523	5.175173388	139.1608904	5.524925709
146.6557648	3.669965636	145.2654613	4.073480944	143.8729499	4.46449091	142.4783623	4.843093569	141.0818261	5.20938139	139.6834646	5.563444613
147.2026659	3.685410542	145.8076171	4.093840393	144.4103176	4.489621099	143.0109019	4.872852031	141.6094999	5.243626861	140.2062377	5.602036877
147.7497647	3.700736529	146.3499722	4.114121363	144.9478855	4.514712133	143.5436417	4.902609556	142.1373737	5.277908524	140.7292098	5.640701382
148.2970612	3.715941631	146.8925265	4.134322065	145.4856534	4.539762395	144.076582	4.932364697	142.6654475	5.312225095	141.2523809	5.679437002
148.8445552	3.731023875	147.43528	4.154440703	146.0236215	4.564770262	144.6097226	4.962115997	143.1937212	5.346575283	141.775751	5.718242606
149.3922468	3.745981279	147.9782327	4.174475473	146.5617897	4.589734103	145.1430635	4.991861996	143.7221948	5.380957788	142.29932	5.757117054
149.9401359	3.760811854	148.5213846	4.194424562	147.100158	4.61465228	145.6766048	5.021601222	144.2508684	5.415371306	142.823088	5.7960592
150.4882224	3.775513603	149.0647355	4.214286153	147.6387264	4.639523146	146.2103464	5.0513322	144.779742	5.449814522	143.347055	5.835067892
151.0365062	3.790084522	149.6082856	4.234058419	148.1774949	4.66434505	146.7442884	5.081053445	145.3088155	5.484286118	143.8712209	5.874141968
151.5849874	3.804522598	150.1520347	4.253739525	148.7164634	4.689116329	147.2784307	5.110763465	145.838089	5.518784766	144.3955858	5.913280263
152.1336657	3.818825813	150.6959828	4.27332763	149.2556319	4.713835318	147.8127734	5.140460762	146.3675625	5.553309132	144.9201496	5.952481602
152.6825413	3.832992137	151.2401299	4.292820884	149.7950005	4.738500339	148.3473164	5.170143831	146.897236	5.587857875	145.4449125	5.991744803
153.2316139	3.847019536	151.784476	4.312217431	150.3345691	4.763109711	148.8820598	5.199811156	147.4271094	5.622429646	145.9698742	6.03106868
153.7808836	3.860905967	152.329021	4.331515407	150.8743377	4.787661743	149.4170035	5.22946122	147.9571828	5.65702309	146.495035	6.070452036
154.3303503	3.874649378	152.8737649	4.350712939	151.4143063	4.812154738	149.9521475	5.259092492	148.4874562	5.691636844	147.0203946	6.109893671
154.8800138	3.888247713	153.4187076	4.369808147	151.9544748	4.83658699	150.4874919	5.288703439	149.0179296	5.726269539	147.5459533	6.149392375
155.4298742	3.901698903	153.9638491	4.388799145	152.4948434	4.860956788	151.0230366	5.318292518	149.5486029	5.760919796	148.0717109	6.188946931
155.9799313	3.915000877	154.5091894	4.407684038	153.0354119	4.88526241	151.5587817	5.347858179	150.0794763	5.795586234	148.5976676	6.228556118
156.5301851	3.92815155	155.0547285	4.426460923	153.5761803	4.90950213	152.0947272	5.377398865	150.6105497	5.830267459	149.1238232	6.268218705
157.0806356	3.941148836	155.6004662	4.445127891	154.1171486	4.933674213	152.630873	5.406913012	151.1418232	5.864962073	149.6501777	6.307933454
157.6312825	3.953990635	156.1464026	4.463683023	154.6583169	4.957776917	153.1672191	5.436399049	151.6732966	5.899668672	150.1767313	6.347699123
158.1821259	3.966674843	156.6925376	4.482124395	155.1996851	4.98180849	153.7037656	5.465855395	152.2049701	5.934385842	150.7034839	6.387514459
158.7331657	3.979199347	157.2388711	4.500450073	155.7412531	5.005767177	154.2405124	5.495280466	152.7368437	5.969112163	151.2304355	6.427378204
159.2844017	3.991562027	157.7854032	4.518658117	156.283021	5.029651212	154.7774597	5.524672667	153.2689173	6.003846208	151.7575862	6.467289094
159.835834	4.003760755	158.3321337	4.536746578	156.8249887	5.053458822	155.3146072	5.554030397	153.801191	6.038586542	152.2849359	6.507245855
160.3874624	4.015793394	158.8790627	4.554713501	157.3671563	5.077188229	155.8519551	5.583352048	154.3336648	6.073331725	152.8124846	6.547247209
160.9392868	4.0276578	159.4261901	4.572556923	157.9095236	5.100837644	156.3895034	5.612636004	154.8663387	6.108080308	153.3402324	6.587291869
161.4913071	4.039351822	159.9735158	4.590274871	158.4520908	5.124405272	156.9272521	5.641880642	155.3992127	6.142830833	153.8681792	6.627378542
162.0435233	4.0508733	160.5210398	4.607865367	158.9948577	5.147889312	157.4652011	5.671084331	155.9322868	6.177581839	154.3963252	6.667505927
162.5959353	4.062220067	161.068762	4.625326425	159.5378244	5.171287952	158.0033505	5.700245434	156.465561	6.212331854	154.9246703	6.707672716
163.1485429	4.073389948	161.6166824	4.64265605	160.0809908	5.194599376	158.5417002	5.729362305	156.9990354	6.247079402	155.4532144	6.747877595
163.7013461	4.08438076	162.1648009	4.659852241	160.624357	5.217821758	159.0802503	5.758433292	157.5327099	6.281822997	155.9819578	6.788119241
164.2543448	4.095190311	162.7131176	4.676912987	161.1679228	5.240953266	159.6190008	5.787456734	158.0665846	6.316561147	156.5109002	6.828396326
164.8075388	4.105816404	163.2616322	4.693836271	161.7116883	5.26399206	160.1579517	5.816430965	158.6006595	6.351292352	157.0400419	6.868707514
165.3609281	4.116256832	163.8103448	4.710620068	162.2556534	5.28693629	160.6971029	5.845354308	159.1349347	6.386015106	157.5693827	6.909051462
165.9145126	4.12650938	164.3592553	4.727262346	162.7998182	5.309784103	161.2364546	5.874225081	159.66941	6.420727896	158.0989228	6.949426818
166.4682921	4.136571827	164.9083637	4.743761063	163.3441825	5.332533636	161.7760065	5.903041596	160.2040855	6.455429199	158.628662	6.989832227
167.0222666	4.146441942	165.4576699	4.760114172	163.8887465	5.355183016	162.3157589	5.931802154	160.7389613	6.490117487	159.1586006	7.030266323
167.5764359	4.156117487	166.0071738	4.776319617	164.43351	5.377730368	162.8557116	5.960505051	161.2740374	6.524791225	159.6887383	7.070727734
168.1308	4.165596218	166.5568753	4.792375333	164.978473	5.400173803	163.3958648	5.989148575	161.8093137	6.559448869	160.2190754	7.111215082
168.6853587	4.17487588	167.1067744	4.80827925	165.5236355	5.42251143	163.9362182	6.017731006	162.3447904	6.594088869	160.7496118	7.151726981
169.2401118	4.183954211	167.6568711	4.824029288	166.0689975	5.444741348	164.4767721	6.046250618	162.8804673	6.628709668	161.2803476	7.192262038
169.7950594	4.192828943	168.2071653	4.839623359	166.6145589	5.466861647	165.0175264	6.074705674	163.4163446	6.663309699	161.8112827	7.232818852
170.3502012	4.201497798	168.7576568	4.85505937	167.1603198	5.488870411	165.558481	6.103094434	163.9524222	6.697887392	162.3424171	7.273396016
170.9055371	4.209958491	169.3083457	4.870335218	167.70628	5.510765717	166.099636	6.131415149	164.4887002	6.732441166	162.873751	7.313992116
171.461067	4.218208729	169.8592318	4.885448792	168.2524396	5.532545632	166.6409913	6.15966606	165.0251786	6.766969434	163.4052844	7.354605729
172.0167908	4.226246211	170.4103151	4.900397975	168.7987985	5.554208219	167.1825471	6.187845404	165.5618574	6.801470602	163.9370172	7.395235426
172.5727084	4.234068629	170.9615955	4.91518064	169.3453567	5.575751529	167.7243032	6.215951408	166.0987365	6.835943068	164.4689495	7.435879773
173.1288196	4.241673665	171.5130729	4.929794653	169.8921141	5.597173608	168.2662596	6.243982293	166.6358161	6.870385224	165.0010813	7.476537324
173.6851242	4.249058995	172.0647473	4.944237874	170.4390708	5.618472495	168.8084165	6.271936272	167.1730962	6.904795452	165.5334126	7.517206629
174.2416222	4.256222286	172.6166185	4.958508152	170.9862266	5.639646219	169.3507737	6.29981155	167.7105767	6.939172129	166.0659435	7.557886232
174.7983134	4.263161198	173.1686865	4.972603332	171.5335816	5.660692802	169.8933312	6.327606325	168.2482577	6.973513623	166.5986741	7.598574666
175.3551976	4.269873382	173.7209513	4.986521247	172.0811357	5.68161026	170.4360891	6.355318788	168.7861393	7.007818298	167.1316042	7.63927046
175.9122748	4.276356483	174.2734126	5.000259725	172.6288888	5.7023966	170.9790473	6.382947121	169.3242213	7.042084505	167.6647341	7.679972135
176.4695447	4.282608135	174.8260704	5.013816585	173.176841	5.72304982	171.5222059	6.4104895	169.8625039	7.076310592	168.1980636	7.720678202
177.0270072	4.288625967	175.3789247	5.02718964	173.7249922	5.743567913	172.0655649	6.437944092	170.400987	7.110494898	168.7315928	7.76138717
177.5846621	4.294407599	175.9319753	5.040376692	174.2733423	5.763948862	172.6091241	6.465309057	170.9396707	7.144635756	169.2653218	7.802097536
178.1425093	4.299950642	176.4852222	5.053375538	174.8218913	5.784190645	173.1528837	6.492582548	171.478555	7.178731489	169.7992506	7.842807792
178.7005487	4.3052527	177.0386652	5.066183966	175.3706391	5.804291228	173.6968436	6.519762709	172.01764	7.212780414	170.3333792	7.883516422
179.2587801	4.31031137	177.5923043	5.078799755	175.9195858	5.824248573	174.2410037	6.546847679	172.5569255	7.246780841	170.8677076	7.924221905
179.8172032	4.315124239	178.1461393	5.091220679	176.4687312	5.844060634	174.7853642	6.573835586	173.0964117	7.280731073	171.402236	7.964922708
180.375818	4.319688887	178.7001701	5.103444501	177.0180753	5.863725354	175.329925	6.600724553	173.6360986	7.314629403	171.9369642	8.005617296
180.9346242	4.324002887	179.2543967	5.115468979	177.5676181	5.883240673	175.874686	6.627512695	174.1759861	7.348474119	172.4718924	8.046304122
181.4936217	4.328063803	179.808819	5.12729186	178.1173594	5.902604518	176.4196474	6.654198119	174.7160744	7.382263501	173.0070206	8.086981636
182.0528103	4.331869191	180.3634368	5.138910886	178.6672994	5.921814814	176.9648089	6.680778923	175.2563634	7.415995821	173.5423489	8.127648278
182.6121899	4.335416598	180.9182499	5.150323789	179.2174378	5.940869473	177.5101707	6.707253199	175.7968531	7.449669344	174.0778771	8.16830248
183.1717602	4.338703566	181.4732584	5.161528295	179.7677746	5.959766403	178.0557328	6.733619032	176.3375435	7.483282327	174.6136055	8.20894267
183.731521	4.341727627	182.0284621	5.172522121	180.3183099	5.978503501	178.601495	6.759874497	176.8784348	7.516833021	175.149534	8.249567266
184.2914722	4.344486304	182.5838608	5.183302976	180.8690434	5.99707866	179.1474574	6.786017664	177.4195268	7.550319666	175.6856627	8.290174678
184.8516135	4.346977114	183.1394545	5.193868561	181.4199752	6.015489761	179.6936201	6.812046594	177.9608196	7.583740499	176.2219916	8.330763312
185.4119448	4.349197565	183.695243	5.20421657	181.9711052	6.03373468	180.2399829	6.83795934	178.5023132	7.617093747	176.7585207	8.371331564
185.9724659	4.351145158	184.2512262	5.214344688	182.5224334	6.051811285	180.7865458	6.863753947	179.0440077	7.650377629	177.29525	8.411877823
186.5331765	4.352817384	184.807404	5.224250593	183.0739596	6.069717436	181.3333089	6.889428454	179.585903	7.683590358	177.8321797	8.452400471
187.0940765	4.354211729	185.3637762	5.233931955	183.6256838	6.087450984	181.880272	6.914980892	180.1279992	7.716730138	178.3693098	8.492897883
187.6551656	4.355325668	185.9203428	5.243386434	184.1776059	6.105009773	182.4274353	6.940409282	180.6702963	7.749795167	178.9066402	8.533368426
188.2164437	4.356156669	186.4771034	5.252611686	184.7297259	6.122391639	182.9747986	6.965711641	181.2127942	7.782783635	179.4441711	8.57381046
188.7779104	4.356702193	187.0340582	5.261605355	185.2820436	6.139594412	183.522362	6.990885974	181.7554931	7.815693723	179.9819024	8.614222337
189.3395656	4.356959692	187.5912068	5.27036508	185.8345591	6.15661591	184.0701254	7.015930283	182.2983929	7.848523606	180.5198342	8.654602403
189.9014091	4.35692661	188.1485491	5.278888491	186.3872722	6.173453948	184.6180888	7.040842558	182.8414937	7.881271452	181.0579666	8.694948995
NaN	NaN	188.7060851	5.287173209	186.9401828	6.19010633	185.1662521	7.065620783	183.3847953	7.913935419	181.5962995	8.735260443
NaN	NaN	189.2638145	5.295216849	187.4932909	6.206570852	185.7146154	7.090262937	183.928298	7.94651366	182.1348331	8.77553507
NaN	NaN	189.8217371	5.303017016	188.0465964	6.222845305	186.2631787	7.114766986	184.4720016	7.979004318	182.6735673	8.815771193
NaN	NaN	190.379853	5.310571309	188.6000992	6.238927469	186.8119418	7.139130892	185.0159062	8.011405531	183.2125022	8.855967118
NaN	NaN	190.9381618	5.317877319	189.1537992	6.254815117	187.3609047	7.163352607	185.5600118	8.043715427	183.7516379	8.896121146
NaN	NaN	191.4966634	5.324932626	189.7076963	6.270506015	187.9100675	7.187430079	186.1043184	8.075932129	184.2909743	8.936231571
NaN	NaN	192.0553577	5.331734806	190.2617904	6.285997921	188.45943	7.211361244	186.648826	8.108053749	184.8305115	8.976296677
NaN	NaN	192.6142444	5.338281425	190.8160815	6.301288585	189.0089923	7.235144031	187.1935347	8.140078395	185.3702496	9.016314745
NaN	NaN	193.1733235	5.34457004	191.3705695	6.316375748	189.5587544	7.258776364	187.7384443	8.172004164	185.9101886	9.056284043
NaN	NaN	193.7325947	5.350598202	191.9252541	6.331257144	190.108716	7.282256157	188.2835551	8.203829148	186.4503285	9.096202836
NaN	NaN	194.2920579	5.356363454	192.4801354	6.345930499	190.6588774	7.305581315	188.8288668	8.23555143	186.9906693	9.136069379
NaN	NaN	194.8517128	5.361863329	193.0352133	6.360393531	191.2092383	7.328749739	189.3743796	8.267169086	187.5312112	9.17588192
NaN	NaN	195.4115594	5.367095353	193.5904876	6.374643951	191.7597988	7.351759319	189.9200935	8.298680183	188.0719541	9.215638701
NaN	NaN	195.9715973	5.372057046	194.1459582	6.38867946	192.3105588	7.374607937	190.4660085	8.330082783	188.6128981	9.255337954
NaN	NaN	196.5318265	5.376745917	194.7016251	6.402497754	192.8615183	7.39729347	191.0121245	8.361374937	189.1540432	9.294977906
NaN	NaN	197.0922467	5.381159469	195.257488	6.416096518	193.4126772	7.419813785	191.5584416	8.392554692	189.6953895	9.334556775
NaN	NaN	197.6528577	5.385295195	195.813547	6.429473431	193.9640355	7.442166742	192.1049597	8.423620084	190.236937	9.374072771
NaN	NaN	198.2136594	5.389150583	196.3698018	6.442626163	194.515593	7.464350192	192.6516789	8.454569142	190.7786857	9.413524099
NaN	NaN	198.7746515	5.392723109	196.9262524	6.455552377	195.0673499	7.486361979	193.1985992	8.48539989	191.3206357	9.452908952
NaN	NaN	199.3358337	5.396010245	197.4828986	6.468249729	195.619306	7.508199941	193.7457206	8.51611034	191.862787	9.492225521
NaN	NaN	199.897206	5.399009452	198.0397403	6.480715863	196.1714612	7.529861905	194.2930431	8.5466985	192.4051397	9.531471985
NaN	NaN	200.4587681	5.401718185	198.5967774	6.492948419	196.7238156	7.551345691	194.8405666	8.577162369	192.9476937	9.570646517
NaN	NaN	201.0205198	5.404133889	199.1540098	6.504945029	197.276369	7.572649113	195.3882912	8.607499937	193.4904492	9.609747284
NaN	NaN	201.5824607	5.406254003	199.7114372	6.516703314	197.8291214	7.593769975	195.9362169	8.637709188	194.0334061	9.648772442
NaN	NaN	202.1445908	5.408075957	200.2690597	6.528220889	198.3820727	7.614706074	196.4843436	8.667788097	194.5765645	9.687720142
NaN	NaN	202.7069098	5.409597173	200.826877	6.539495362	198.9352229	7.635455199	197.0326714	8.697734633	195.1199244	9.726588528
