t1		pd1			t2		pd2			t3		pd3			t4		pd4			t5		pd5			t6		pd6
1.29	1.016883189	1.29	1.185610698	1.29	1.352565493	1.29	1.51773641	1.29	1.681111998	1.29	1.842680535
1.3	1.006688937	1.3	1.176929261	1.3	1.345378538	1.3	1.512025581	1.3	1.676858903	1.3	1.839866745
1.31	0.99643219	1.31	1.168184489	1.31	1.338127383	1.31	1.506249667	1.31	1.672539822	1.31	1.836986052
1.32	0.986112982	1.32	1.159376417	1.32	1.330812066	1.32	1.500408711	1.32	1.6681548	1.32	1.834038502
1.33	0.975731342	1.33	1.150505079	1.33	1.323432624	1.33	1.494502752	1.33	1.66370388	1.33	1.831024144
1.34	0.965287302	1.34	1.141570509	1.34	1.315989094	1.34	1.488531832	1.34	1.659187108	1.34	1.827943025
1.35	0.954780893	1.35	1.132572742	1.35	1.308481515	1.35	1.48249599	1.35	1.654604525	1.35	1.824795191
1.36	0.944212147	1.36	1.123511812	1.36	1.300909923	1.36	1.476395268	1.36	1.649956176	1.36	1.821580691
1.37	0.933581094	1.37	1.114387754	1.37	1.293274356	1.37	1.470229704	1.37	1.645242105	1.37	1.81829957
1.38	0.922887765	1.38	1.105200601	1.38	1.28557485	1.38	1.463999341	1.38	1.640462354	1.38	1.814951875
1.39	0.912132191	1.39	1.095950387	1.39	1.277811442	1.39	1.457704216	1.39	1.635616967	1.39	1.811537653
1.4	0.901314402	1.4	1.086637146	1.4	1.269984169	1.4	1.451344371	1.4	1.630705986	1.4	1.80805695
1.41	0.890434428	1.41	1.077260911	1.41	1.262093068	1.41	1.444919845	1.41	1.625729455	1.41	1.804509813
1.42	0.879492301	1.42	1.067821717	1.42	1.254138175	1.42	1.438430677	1.42	1.620687417	1.42	1.800896286
1.43	0.868488049	1.43	1.058319596	1.43	1.246119527	1.43	1.431876906	1.43	1.615579912	1.43	1.797216416
1.44	0.857421705	1.44	1.048754583	1.44	1.238037159	1.44	1.425258572	1.44	1.610406985	1.44	1.793470249
1.45	0.846293296	1.45	1.039126709	1.45	1.229891107	1.45	1.418575714	1.45	1.605168677	1.45	1.789657829
1.46	0.835102854	1.46	1.029436009	1.46	1.221681408	1.46	1.411828371	1.46	1.599865029	1.46	1.785779202
1.47	0.823850408	1.47	1.019682514	1.47	1.213408098	1.47	1.405016581	1.47	1.594496085	1.47	1.781834414
1.48	0.812535988	1.48	1.009866257	1.48	1.205071211	1.48	1.398140383	1.48	1.589061886	1.48	1.777823509
1.49	0.801159623	1.49	0.999987271	1.49	1.196670785	1.49	1.391199816	1.49	1.583562473	1.49	1.773746532
1.5	0.789721343	1.5	0.990045589	1.5	1.188206853	1.5	1.384194919	1.5	1.577997887	1.5	1.769603527
1.51	0.778221177	1.51	0.980041241	1.51	1.179679452	1.51	1.377125728	1.51	1.572368171	1.51	1.765394539
1.52	0.766659155	1.52	0.96997426	1.52	1.171088616	1.52	1.369992283	1.52	1.566673364	1.52	1.761119612
1.53	0.755035305	1.53	0.959844679	1.53	1.162434382	1.53	1.362794621	1.53	1.560913509	1.53	1.756778791
1.54	0.743349657	1.54	0.949652528	1.54	1.153716782	1.54	1.355532781	1.54	1.555088646	1.54	1.752372118
1.55	0.731602239	1.55	0.93939784	1.55	1.144935854	1.55	1.3482068	1.55	1.549198815	1.55	1.747899639
1.56	0.719793081	1.56	0.929080646	1.56	1.13609163	1.56	1.340816715	1.56	1.543244058	1.56	1.743361396
1.57	0.707922211	1.57	0.918700978	1.57	1.127184146	1.57	1.333362564	1.57	1.537224414	1.57	1.738757434
1.58	0.695989657	1.58	0.908258867	1.58	1.118213437	1.58	1.325844384	1.58	1.531139924	1.58	1.734087794
1.59	0.683995449	1.59	0.897754344	1.59	1.109179536	1.59	1.318262212	1.59	1.524990628	1.59	1.729352522
1.6	0.671939614	1.6	0.88718744	1.6	1.100082478	1.6	1.310616086	1.6	1.518776565	1.6	1.724551659
1.61	0.659822182	1.61	0.876558187	1.61	1.090922297	1.61	1.302906043	1.61	1.512497777	1.61	1.719685248
1.62	0.647643179	1.62	0.865866615	1.62	1.081699026	1.62	1.295132118	1.62	1.506154301	1.62	1.714753332
1.63	0.635402635	1.63	0.855112755	1.63	1.0724127	1.63	1.28729435	1.63	1.499746179	1.63	1.709755954
1.64	0.623100577	1.64	0.844296638	1.64	1.063063353	1.64	1.279392773	1.64	1.493273449	1.64	1.704693156
1.65	0.610737033	1.65	0.833418294	1.65	1.053651018	1.65	1.271427426	1.65	1.48673615	1.65	1.69956498
1.66	0.598312031	1.66	0.822477754	1.66	1.044175729	1.66	1.263398343	1.66	1.480134323	1.66	1.694371468
1.67	0.585825599	1.67	0.811475048	1.67	1.034637519	1.67	1.255305562	1.67	1.473468004	1.67	1.689112663
